"filename", "language", "JSON", "C#", "XML", "Markdown", "Properties", "comment", "blank", "total"
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.6 Multiplikationstabel\bin\Debug\net8.0\11.6 Multiplikationstabel.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.6 Multiplikationstabel\obj\11.6 Multiplikationstabel.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.6 Multiplikationstabel\obj\11.6 Multiplikationstabel.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.6 Multiplikationstabel\obj\11.6 Multiplikationstabel.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.6 Multiplikationstabel\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.6 Multiplikationstabel\obj\Debug\net8.0\11.6 Multiplikationstabel.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.6 Multiplikationstabel\obj\Debug\net8.0\11.6 Multiplikationstabel.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.6 Multiplikationstabel\obj\Debug\net8.0\11.6 Multiplikationstabel.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.6 Multiplikationstabel\obj\Debug\net8.0\11.6 Multiplikationstabel.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.6 Multiplikationstabel\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.8 Areal af Cirkler\11.8 Areal af Cirkler.csproj", "XML", 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.8 Areal af Cirkler\Program.cs", "C#", 0, 13, 0, 0, 0, 0, 4, 17
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.8 Areal af Cirkler\bin\Debug\net8.0\11.8 Areal af Cirkler.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.8 Areal af Cirkler\bin\Debug\net8.0\11.8 Areal af Cirkler.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.8 Areal af Cirkler\obj\11.8 Areal af Cirkler.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.8 Areal af Cirkler\obj\11.8 Areal af Cirkler.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.8 Areal af Cirkler\obj\11.8 Areal af Cirkler.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.8 Areal af Cirkler\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.8 Areal af Cirkler\obj\Debug\net8.0\11.8 Areal af Cirkler.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.8 Areal af Cirkler\obj\Debug\net8.0\11.8 Areal af Cirkler.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.8 Areal af Cirkler\obj\Debug\net8.0\11.8 Areal af Cirkler.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.8 Areal af Cirkler\obj\Debug\net8.0\11.8 Areal af Cirkler.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.8 Areal af Cirkler\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.9 Daglige Differencer\11.9 Daglige Differencer.csproj", "XML", 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.9 Daglige Differencer\Program.cs", "C#", 0, 13, 0, 0, 0, 0, 4, 17
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.9 Daglige Differencer\bin\Debug\net8.0\11.9 Daglige Differencer.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.9 Daglige Differencer\bin\Debug\net8.0\11.9 Daglige Differencer.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.9 Daglige Differencer\obj\11.9 Daglige Differencer.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.9 Daglige Differencer\obj\11.9 Daglige Differencer.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.9 Daglige Differencer\obj\11.9 Daglige Differencer.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.9 Daglige Differencer\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.9 Daglige Differencer\obj\Debug\net8.0\11.9 Daglige Differencer.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.9 Daglige Differencer\obj\Debug\net8.0\11.9 Daglige Differencer.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.9 Daglige Differencer\obj\Debug\net8.0\11.9 Daglige Differencer.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.9 Daglige Differencer\obj\Debug\net8.0\11.9 Daglige Differencer.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\11. Arrays\11.9 Daglige Differencer\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\12. Struct\12.1 Person\12.1 Person.csproj", "XML", 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\12. Struct\12.1 Person\Program.cs", "C#", 0, 15, 0, 0, 0, 0, 6, 21
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\12. Struct\12.1 Person\bin\Debug\net8.0\12.1 Person.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\12. Struct\12.1 Person\bin\Debug\net8.0\12.1 Person.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\12. Struct\12.1 Person\obj\12.1 Person.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\12. Struct\12.1 Person\obj\12.1 Person.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\12. Struct\12.1 Person\obj\12.1 Person.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\12. Struct\12.1 Person\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\12. Struct\12.1 Person\obj\Debug\net8.0\12.1 Person.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\12. Struct\12.1 Person\obj\Debug\net8.0\12.1 Person.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\12. Struct\12.1 Person\obj\Debug\net8.0\12.1 Person.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\12. Struct\12.1 Person\obj\Debug\net8.0\12.1 Person.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\12. Struct\12.1 Person\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\13. Enum\13.1 Retning\13.1 Retning.csproj", "XML", 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\13. Enum\13.1 Retning\Program.cs", "C#", 0, 17, 0, 0, 0, 0, 5, 22
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\13. Enum\13.1 Retning\bin\Debug\net8.0\13.1 Retning.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\13. Enum\13.1 Retning\bin\Debug\net8.0\13.1 Retning.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\13. Enum\13.1 Retning\obj\13.1 Retning.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\13. Enum\13.1 Retning\obj\13.1 Retning.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\13. Enum\13.1 Retning\obj\13.1 Retning.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\13. Enum\13.1 Retning\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\13. Enum\13.1 Retning\obj\Debug\net8.0\13.1 Retning.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\13. Enum\13.1 Retning\obj\Debug\net8.0\13.1 Retning.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\13. Enum\13.1 Retning\obj\Debug\net8.0\13.1 Retning.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\13. Enum\13.1 Retning\obj\Debug\net8.0\13.1 Retning.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\13. Enum\13.1 Retning\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\14. Funktioner\14.3 Sudoku Prettyprinter\Program.cs", "C#", 0, 26, 0, 0, 0, 0, 4, 30
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\14. Funktioner\14.4 Sum\Program.cs", "C#", 0, 13, 0, 0, 0, 0, 6, 19
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\14. Funktioner\14.5 Egen Kvadratrod\Program.cs", "C#", 0, 17, 0, 0, 0, 0, 8, 25
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\14. Funktioner\14.7 Diskriminanter og Rødder\Program.cs", "C#", 0, 29, 0, 0, 0, 0, 10, 39
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\14. Funktioner\14.8 Fakultet\Program.cs", "C#", 0, 19, 0, 0, 0, 0, 5, 24
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\14. Funktioner\14.9 Cirkler i Tal\Program.cs", "C#", 0, 16, 0, 0, 0, 0, 6, 22
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.1 Indeksering\15.1 Indeksering.csproj", "XML", 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.1 Indeksering\Program.cs", "C#", 0, 21, 0, 0, 0, 13, 7, 41
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.1 Indeksering\bin\Debug\net8.0\15.1 Indeksering.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.1 Indeksering\bin\Debug\net8.0\15.1 Indeksering.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.1 Indeksering\obj\15.1 Indeksering.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.1 Indeksering\obj\15.1 Indeksering.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.1 Indeksering\obj\15.1 Indeksering.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.1 Indeksering\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.1 Indeksering\obj\Debug\net8.0\15.1 Indeksering.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.1 Indeksering\obj\Debug\net8.0\15.1 Indeksering.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.1 Indeksering\obj\Debug\net8.0\15.1 Indeksering.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.1 Indeksering\obj\Debug\net8.0\15.1 Indeksering.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.1 Indeksering\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\2. while loop catch\2. while loop catch.csproj", "XML", 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\2. while loop catch\Program.cs", "C#", 0, 24, 0, 0, 0, 0, 8, 32
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\2. while loop catch\bin\Debug\net8.0\2. while loop catch.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\2. while loop catch\bin\Debug\net8.0\2. while loop catch.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\2. while loop catch\obj\2. while loop catch.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\2. while loop catch\obj\2. while loop catch.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\2. while loop catch\obj\2. while loop catch.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\2. while loop catch\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\2. while loop catch\obj\Debug\net8.0\2. while loop catch.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\2. while loop catch\obj\Debug\net8.0\2. while loop catch.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\2. while loop catch\obj\Debug\net8.0\2. while loop catch.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\2. while loop catch\obj\Debug\net8.0\2. while loop catch.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\2. while loop catch\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\4. convert catch\4. convert catch.csproj", "XML", 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\4. convert catch\Program.cs", "C#", 0, 28, 0, 0, 0, 0, 8, 36
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\4. convert catch\bin\Debug\net8.0\4. convert catch.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\4. convert catch\bin\Debug\net8.0\4. convert catch.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\4. convert catch\obj\4. convert catch.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\4. convert catch\obj\4. convert catch.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\4. convert catch\obj\4. convert catch.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\4. convert catch\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\4. convert catch\obj\Debug\net8.0\4. convert catch.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\4. convert catch\obj\Debug\net8.0\4. convert catch.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\4. convert catch\obj\Debug\net8.0\4. convert catch.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\4. convert catch\obj\Debug\net8.0\4. convert catch.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.2 Kontoer\4. convert catch\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.3 Gennemsnitlig Karakter\15.3 Gennemsnitlig Karakter.csproj", "XML", 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.3 Gennemsnitlig Karakter\Program.cs", "C#", 0, 28, 0, 0, 0, 0, 10, 38
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.3 Gennemsnitlig Karakter\bin\Debug\net8.0\15.3 Gennemsnitlig Karakter.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.3 Gennemsnitlig Karakter\bin\Debug\net8.0\15.3 Gennemsnitlig Karakter.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.3 Gennemsnitlig Karakter\obj\15.3 Gennemsnitlig Karakter.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.3 Gennemsnitlig Karakter\obj\15.3 Gennemsnitlig Karakter.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.3 Gennemsnitlig Karakter\obj\15.3 Gennemsnitlig Karakter.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.3 Gennemsnitlig Karakter\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.3 Gennemsnitlig Karakter\obj\Debug\net8.0\15.3 Gennemsnitlig Karakter.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.3 Gennemsnitlig Karakter\obj\Debug\net8.0\15.3 Gennemsnitlig Karakter.GeneratedMSBuildEditorConfig.editorconfig", "Properties", 0, 0, 0, 0, 13, 0, 1, 14
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.3 Gennemsnitlig Karakter\obj\Debug\net8.0\15.3 Gennemsnitlig Karakter.GlobalUsings.g.cs", "C#", 0, 7, 0, 0, 0, 1, 1, 9
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.3 Gennemsnitlig Karakter\obj\Debug\net8.0\15.3 Gennemsnitlig Karakter.sourcelink.json", "JSON", 1, 0, 0, 0, 0, 0, 0, 1
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\15. Exceptions\15.3 Gennemsnitlig Karakter\obj\project.assets.json", "JSON", 79, 0, 0, 0, 0, 0, 0, 79
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\17.1 Sudoku Løser.csproj", "XML", 0, 0, 9, 0, 0, 0, 3, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\Program.cs", "C#", 0, 25, 0, 0, 0, 13, 7, 45
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\SudokuBoard.cs", "C#", 0, 130, 0, 0, 0, 5, 27, 162
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\bin\Debug\net8.0\17.1 Sudoku Løser.deps.json", "JSON", 23, 0, 0, 0, 0, 0, 0, 23
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\bin\Debug\net8.0\17.1 Sudoku Løser.runtimeconfig.json", "JSON", 12, 0, 0, 0, 0, 0, 0, 12
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\obj\17.1 Sudoku Løser.csproj.nuget.dgspec.json", "JSON", 73, 0, 0, 0, 0, 0, 0, 73
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\obj\17.1 Sudoku Løser.csproj.nuget.g.props", "XML", 0, 0, 16, 0, 0, 0, 0, 16
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\obj\17.1 Sudoku Løser.csproj.nuget.g.targets", "XML", 0, 0, 2, 0, 0, 0, 0, 2
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\obj\Debug\net8.0\.NETCoreApp,Version=v8.0.AssemblyAttributes.cs", "C#", 0, 3, 0, 0, 0, 1, 1, 5
"c:\Users\emilj\Documents\SDU\OOP\oop-exercises\17. Grundlæggende Programmering\17.1 Sudoku Løser\obj\Debug\net8.0\17.1 Sudoku Løser.AssemblyInfo.cs", "C#", 0, 9, 0, 0, 0, 9, 5, 23
